2022-10-03T00:43+0200,05:05,00:05
2022-10-03T00:43+0200,05:11,00:05
2022-10-03T00:43+0200,05:17,00:06
2022-10-03T00:43+0200,05:23,00:06
2022-10-03T00:43+0200,05:29,00:06
2022-10-03T00:43+0200,05:35,00:06
2022-10-03T00:43+0200,05:42,00:06
2022-10-03T00:43+0200,05:48,00:06
2022-10-03T00:43+0200,05:54,00:06
2022-10-03T00:44+0200,06:00,00:06
2022-10-03T00:44+0200,06:07,00:06
2022-10-03T00:44+0200,06:13,00:06
2022-10-03T00:44+0200,06:19,00:06
2022-10-03T00:44+0200,06:25,00:06
2022-10-03T00:44+0200,06:31,00:05
2022-10-03T00:44+0200,06:36,00:04
2022-10-03T00:45+0200,07:12,00:35
2022-10-03T00:45+0200,07:37,00:25
2022-10-03T00:46+0200,08:03,00:26
2022-10-03T00:46+0200,08:33,00:30
2022-10-03T00:47+0200,09:03,00:29
2022-10-03T00:47+0200,09:32,00:29
2022-10-03T00:48+0200,10:01,00:28
2022-10-03T00:48+0200,10:31,00:29
2022-10-03T00:49+0200,11:00,00:29
2022-10-03T00:49+0200,11:30,00:29
2022-10-03T00:50+0200,12:03,00:33
2022-10-03T00:50+0200,12:38,00:35
2022-10-03T00:51+0200,13:13,00:34
2022-10-03T00:51+0200,13:47,00:34
2022-10-03T00:52+0200,14:21,00:33
2022-10-03T00:52+0200,14:55,00:34
2022-10-03T00:53+0200,15:31,00:35
2022-10-03T00:54+0200,16:06,00:35
2022-10-03T00:54+0200,16:41,00:35
2022-10-03T00:55+0200,17:25,00:43
2022-10-03T00:56+0200,18:06,00:41
2022-10-03T00:56+0200,18:44,00:37
2022-10-03T00:57+0200,19:21,00:37
2022-10-03T00:57+0200,19:58,00:36
2022-10-03T00:58+0200,20:31,00:33
2022-10-03T00:59+0200,21:05,00:34
2022-10-03T00:59+0200,21:42,00:37
2022-10-03T01:00+0200,22:17,00:34
2022-10-03T01:00+0200,22:55,00:38
2022-10-03T01:01+0200,23:31,00:35
2022-10-03T01:02+0200,24:09,00:38
2022-10-03T01:02+0200,24:48,00:39
2022-10-03T01:03+0200,25:29,00:40
2022-10-03T01:04+0200,26:09,00:40
2022-10-03T01:04+0200,26:49,00:39
2022-10-03T01:05+0200,27:30,00:40
2022-10-03T01:06+0200,28:10,00:40
2022-10-03T01:06+0200,28:51,00:40
2022-10-03T01:07+0200,29:31,00:40
2022-10-03T01:08+0200,30:12,00:41
2022-10-03T01:08+0200,30:57,00:44
2022-10-03T01:09+0200,31:41,00:44
2022-10-03T01:10+0200,32:24,00:42
2022-10-03T01:11+0200,33:09,00:44
2022-10-03T01:11+0200,33:53,00:44
2022-10-03T01:12+0200,34:32,00:38
2022-10-03T01:13+0200,35:10,00:38
2022-10-03T01:13+0200,35:54,00:43
2022-10-03T01:14+0200,36:39,00:44
2022-10-03T01:15+0200,37:25,00:46
2022-10-03T01:16+0200,38:13,00:48
2022-10-03T01:17+0200,39:01,00:47
2022-10-03T01:17+0200,39:49,00:47
2022-10-03T01:18+0200,40:39,00:50
2022-10-03T01:19+0200,41:30,00:51
2022-10-03T01:20+0200,42:14,00:43
2022-10-03T01:21+0200,43:02,00:47
2022-10-03T01:21+0200,43:46,00:44
2022-10-03T01:22+0200,44:37,00:50
2022-10-03T01:23+0200,45:23,00:46
2022-10-03T01:24+0200,46:08,00:44
2022-10-03T01:24+0200,46:55,00:47
2022-10-03T01:25+0200,47:43,00:47
2022-10-03T01:26+0200,48:31,00:47
2022-10-03T01:27+0200,49:22,00:50
2022-10-03T01:28+0200,50:10,00:48
2022-10-03T01:28+0200,50:58,00:47
2022-10-03T01:29+0200,51:47,00:49
2022-10-03T01:30+0200,52:40,00:52
2022-10-03T01:31+0200,53:25,00:44
2022-10-03T01:32+0200,54:10,00:45
2022-10-03T01:32+0200,54:55,00:45
2022-10-03T01:33+0200,55:51,00:55
2022-10-03T01:34+0200,56:45,00:53
2022-10-03T01:35+0200,57:38,00:53
2022-10-03T01:36+0200,58:30,00:52
2022-10-03T01:37+0200,59:23,00:52
2022-10-03T01:38+0200,60:15,00:52
2022-10-03T01:39+0200,61:07,00:52
2022-10-03T01:40+0200,62:01,00:54
2022-10-03T01:40+0200,62:55,00:53
2022-10-03T01:41+0200,63:56,01:01
2022-10-03T01:42+0200,64:50,00:53
2022-10-03T01:43+0200,65:57,01:07
2022-10-03T01:44+0200,66:54,00:56
2022-10-03T01:45+0200,67:51,00:57
2022-10-03T01:46+0200,68:51,01:00
2022-10-03T01:47+0200,69:47,00:55
2022-10-03T01:48+0200,70:46,00:59
2022-10-03T01:49+0200,71:43,00:57
2022-10-03T01:50+0200,72:41,00:57
2022-10-03T01:51+0200,73:38,00:56
2022-10-03T01:52+0200,74:36,00:58
2022-10-03T01:53+0200,75:34,00:57
2022-10-03T01:54+0200,76:32,00:57
2022-10-03T01:55+0200,77:31,00:58
2022-10-03T01:56+0200,78:30,00:58
2022-10-03T01:57+0200,79:36,01:06
2022-10-03T01:58+0200,80:35,00:58
2022-10-03T01:59+0200,81:43,01:07
2022-10-03T02:00+0200,82:42,00:59
2022-10-03T02:01+0200,83:54,01:11
2022-10-03T02:03+0200,85:04,01:09
2022-10-03T02:04+0200,86:17,01:12
2022-10-03T02:05+0200,87:21,01:03
2022-10-03T02:06+0200,88:22,01:01
2022-10-03T02:07+0200,89:26,01:03
2022-10-03T02:08+0200,90:30,01:03
2022-10-03T02:09+0200,91:34,01:04
2022-10-03T02:10+0200,92:37,01:02
2022-10-03T02:11+0200,93:42,01:04
2022-10-03T02:12+0200,94:46,01:03
2022-10-03T02:13+0200,95:52,01:06
2022-10-03T02:14+0200,96:59,01:06
2022-10-03T02:16+0200,98:08,01:08
2022-10-03T02:17+0200,99:16,01:08
2022-10-03T02:18+0200,100:25,01:08
2022-10-03T02:19+0200,101:31,01:05
2022-10-03T02:20+0200,102:38,01:06
2022-10-03T02:21+0200,103:42,01:03
2022-10-03T02:22+0200,104:48,01:06
2022-10-03T02:24+0200,106:01,01:13
2022-10-03T02:25+0200,107:12,01:10
2022-10-03T02:26+0200,108:48,01:35
2022-10-03T02:28+0200,110:09,01:21
2022-10-03T02:29+0200,111:17,01:07
2022-10-03T02:30+0200,112:34,01:16
2022-10-03T02:31+0200,113:47,01:13
2022-10-03T02:32+0200,114:55,01:08
2022-10-03T02:34+0200,116:14,01:19
2022-10-03T02:35+0200,117:27,01:12
2022-10-03T02:36+0200,118:41,01:13
2022-10-03T02:37+0200,119:55,01:13
2022-10-03T02:39+0200,121:10,01:14
2022-10-03T02:40+0200,122:25,01:15
2022-10-03T02:41+0200,123:40,01:14
2022-10-03T02:42+0200,124:55,01:15
2022-10-03T02:44+0200,126:11,01:16
2022-10-03T02:45+0200,127:27,01:15
2022-10-03T02:46+0200,128:43,01:16
2022-10-03T02:48+0200,130:00,01:17
2022-10-03T02:49+0200,131:13,01:12
2022-10-03T02:50+0200,132:25,01:12
2022-10-03T02:51+0200,133:41,01:16
2022-10-03T02:53+0200,135:05,01:23
2022-10-03T02:54+0200,136:31,01:25
2022-10-03T02:56+0200,138:12,01:41
2022-10-03T02:57+0200,139:46,01:33
2022-10-03T02:59+0200,141:09,01:22
2022-10-03T03:00+0200,142:30,01:21
2022-10-03T03:01+0200,143:55,01:24
2022-10-03T03:03+0200,145:22,01:27
2022-10-03T03:04+0200,146:48,01:25
2022-10-03T03:06+0200,148:21,01:33
2022-10-03T03:07+0200,149:43,01:21
2022-10-03T03:08+0200,150:57,01:13
2022-10-03T03:10+0200,152:19,01:22
2022-10-03T03:11+0200,153:41,01:22
2022-10-03T03:12+0200,154:52,01:10
2022-10-03T03:14+0200,156:21,01:29
2022-10-03T03:15+0200,157:45,01:23
2022-10-03T03:17+0200,159:13,01:28
2022-10-03T03:18+0200,160:30,01:16
2022-10-03T03:20+0200,162:04,01:34
2022-10-03T03:21+0200,163:38,01:34
2022-10-03T03:22+0200,164:50,01:11
2022-10-03T03:24+0200,166:30,01:39
2022-10-03T03:26+0200,168:13,01:43
2022-10-03T03:27+0200,169:54,01:41
2022-10-03T03:29+0200,171:22,01:27
2022-10-03T03:30+0200,172:57,01:35
2022-10-03T03:32+0200,174:32,01:34
2022-10-03T03:34+0200,176:11,01:39
2022-10-03T03:35+0200,177:46,01:34
2022-10-03T03:37+0200,179:31,01:44
2022-10-03T03:39+0200,181:15,01:43
2022-10-03T03:40+0200,182:30,01:15
2022-10-03T03:42+0200,184:01,01:30
2022-10-03T03:43+0200,185:31,01:29
2022-10-03T03:45+0200,187:02,01:31
2022-10-03T03:46+0200,188:33,01:31
2022-10-03T03:48+0200,190:07,01:34
2022-10-03T03:49+0200,191:40,01:33
2022-10-03T03:51+0200,193:10,01:29
2022-10-03T03:52+0200,194:37,01:27
2022-10-03T03:54+0200,196:09,01:32
2022-10-03T03:55+0200,197:43,01:33
2022-10-03T03:56+0200,198:59,01:15
2022-10-03T03:58+0200,200:31,01:32
2022-10-03T04:00+0200,202:05,01:34
2022-10-03T04:01+0200,203:41,01:35
2022-10-03T04:03+0200,205:14,01:32
2022-10-03T04:04+0200,206:48,01:34
2022-10-03T04:06+0200,208:22,01:34
2022-10-03T04:07+0200,209:57,01:35
2022-10-03T04:09+0200,211:33,01:35
2022-10-03T04:10+0200,212:46,01:12
2022-10-03T04:12+0200,214:04,01:18
2022-10-03T04:13+0200,215:57,01:52
2022-10-03T04:15+0200,217:37,01:39
2022-10-03T04:17+0200,219:30,01:53
2022-10-03T04:19+0200,221:06,01:35
2022-10-03T04:20+0200,222:46,01:40
2022-10-03T04:22+0200,224:26,01:39
2022-10-03T04:24+0200,226:07,01:41
2022-10-03T04:25+0200,227:52,01:44
2022-10-03T04:27+0200,229:24,01:31
2022-10-03T04:29+0200,231:21,01:57
2022-10-03T04:31+0200,233:02,01:41
2022-10-03T04:32+0200,234:43,01:40
2022-10-03T04:34+0200,236:30,01:46
2022-10-03T04:36+0200,238:26,01:56
2022-10-03T04:38+0200,240:14,01:48
2022-10-03T04:39+0200,242:00,01:45
2022-10-03T04:41+0200,243:48,01:48
2022-10-03T04:43+0200,245:38,01:49
2022-10-03T04:45+0200,247:40,02:02
2022-10-03T04:47+0200,249:41,02:01
2022-10-03T04:49+0200,251:29,01:47
2022-10-03T04:51+0200,253:10,01:41
2022-10-03T04:53+0200,255:15,02:04
2022-10-03T04:55+0200,257:06,01:51
2022-10-03T04:57+0200,259:11,02:04
2022-10-03T04:59+0200,261:10,01:58
2022-10-03T05:01+0200,263:02,01:52
2022-10-03T05:03+0200,265:09,02:06
2022-10-03T05:05+0200,267:13,02:04
2022-10-03T05:07+0200,269:14,02:00
2022-10-03T05:09+0200,271:02,01:47
2022-10-03T05:11+0200,273:02,02:00
2022-10-03T05:12+0200,274:49,01:46
2022-10-03T05:14+0200,276:52,02:02
2022-10-03T05:16+0200,278:18,01:26
2022-10-03T05:18+0200,280:09,01:50
2022-10-03T05:19+0200,281:52,01:43
2022-10-03T05:21+0200,283:36,01:43
2022-10-03T05:23+0200,285:30,01:53
2022-10-03T05:25+0200,287:26,01:56
2022-10-03T05:27+0200,289:36,02:09
2022-10-03T05:29+0200,291:21,01:44
2022-10-03T05:31+0200,293:12,01:50
2022-10-03T05:33+0200,295:24,02:12
2022-10-03T05:34+0200,296:50,01:25
2022-10-03T05:36+0200,298:37,01:47
2022-10-03T05:38+0200,300:32,01:54
2022-10-03T05:40+0200,302:41,02:08
2022-10-03T05:42+0200,304:34,01:53
2022-10-03T05:44+0200,306:18,01:43
2022-10-03T05:46+0200,308:13,01:55
2022-10-03T05:48+0200,310:29,02:15
2022-10-03T05:50+0200,312:28,01:59
2022-10-03T05:52+0200,314:22,01:54
2022-10-03T05:54+0200,316:15,01:53
2022-10-03T05:56+0200,318:14,01:58
2022-10-03T05:58+0200,320:23,02:09
2022-10-03T06:00+0200,322:03,01:39
2022-10-03T06:02+0200,324:02,01:59
2022-10-03T06:03+0200,325:56,01:54
2022-10-03T06:05+0200,327:46,01:49
2022-10-03T06:07+0200,329:42,01:55
2022-10-03T06:09+0200,331:38,01:56
2022-10-03T06:11+0200,333:29,01:50
2022-10-03T06:13+0200,335:21,01:52
2022-10-03T06:15+0200,337:34,02:13
2022-10-03T06:17+0200,339:32,01:57
2022-10-03T06:19+0200,341:24,01:52
2022-10-03T06:21+0200,343:02,01:37
2022-10-03T06:22+0200,344:40,01:38
2022-10-03T06:24+0200,346:35,01:55
2022-10-03T06:26+0200,348:37,02:01
2022-10-03T06:28+0200,350:33,01:55
2022-10-03T06:30+0200,352:24,01:50
2022-10-03T06:32+0200,354:20,01:56
2022-10-03T06:34+0200,356:11,01:50
2022-10-03T06:36+0200,358:14,02:02
2022-10-03T06:38+0200,360:28,02:13
2022-10-03T06:40+0200,362:49,02:20
2022-10-03T06:42+0200,364:54,02:04
2022-10-03T06:45+0200,367:13,02:19
2022-10-03T06:47+0200,369:33,02:19
2022-10-03T06:49+0200,371:53,02:20
2022-10-03T06:52+0200,374:06,02:13
2022-10-03T06:54+0200,376:10,02:03
2022-10-03T06:56+0200,378:15,02:05
2022-10-03T06:58+0200,380:26,02:11
2022-10-03T07:00+0200,382:01,01:34
2022-10-03T07:01+0200,383:42,01:41
2022-10-03T07:03+0200,385:49,02:06
2022-10-03T07:05+0200,387:55,02:05
2022-10-03T07:08+0200,390:01,02:06
2022-10-03T07:10+0200,392:09,02:07
2022-10-03T07:12+0200,394:19,02:10
2022-10-03T07:14+0200,396:34,02:14
2022-10-03T07:16+0200,398:44,02:10
2022-10-03T07:19+0200,401:00,02:15
2022-10-03T07:21+0200,403:10,02:09
2022-10-03T07:23+0200,405:39,02:29
2022-10-03T07:25+0200,407:52,02:12
2022-10-03T07:28+0200,410:02,02:10
2022-10-03T07:30+0200,412:32,02:29
2022-10-03T07:32+0200,414:45,02:13
2022-10-03T07:35+0200,417:16,02:30
2022-10-03T07:37+0200,419:31,02:14
2022-10-03T07:40+0200,422:15,02:44
2022-10-03T07:42+0200,424:45,02:30
2022-10-03T07:45+0200,427:06,02:20
2022-10-03T07:47+0200,429:46,02:40
2022-10-03T07:49+0200,431:35,01:49
2022-10-03T07:51+0200,433:51,02:16
2022-10-03T07:53+0200,435:46,01:54
2022-10-03T07:56+0200,438:09,02:23
2022-10-03T07:58+0200,440:40,02:30
2022-10-03T08:00+0200,442:57,02:17
2022-10-03T08:03+0200,445:16,02:18
2022-10-03T08:05+0200,447:45,02:29
2022-10-03T08:08+0200,450:16,02:30
2022-10-03T08:10+0200,452:18,02:01
2022-10-03T08:13+0200,455:17,02:59
2022-10-03T08:16+0200,458:08,02:50
2022-10-03T08:18+0200,460:54,02:45
2022-10-03T08:21+0200,463:42,02:48
2022-10-03T08:24+0200,466:08,02:26
2022-10-03T08:26+0200,468:33,02:25
2022-10-03T08:27+0200,469:43,01:09
